Query, response, time
687, 1, 0.0051659
688, 1, 0.0018679
689, 0, 0.0058409
690, 0, 5.09e-05
691, 0, 7.39e-05
692, 0, 0.0002129
693, 1, 0.0041639
694, 0, 0.0001309
695, 0, 6.69e-05
696, 1, 0.0060009
697, 0, 7.29e-05
698, 1, 0.0006859
699, 0, 4.59e-05
700, 0, 0.0001149
701, 1, 0.0022559
702, 0, 8.49e-05
703, 0, 3.29e-05
704, 0, 4.19e-05
705, 0, 0.0001179
706, 0, 3.89e-05
707, 0, 8.79e-05
708, 1, 0.0043039
709, 0, 0.0005259
710, 0, 4.89e-05
711, 1, 0.0089109
712, 0, 9.79e-05
713, 0, 4.99e-05
714, 0, 0.0001939
715, 0, 3.89e-05
716, 0, 4.49e-05
717, 1, 0.0069259
718, 1, 0.0005949
719, 0, 8.19e-05
720, 0, 0.0002639
721, 0, 8.19e-05
722, 0, 7.79e-05
723, 0, 0.0001089
724, 1, 0.0023869
725, 0, 0.0016259
726, 0, 5.19e-05
727, 0, 8.99e-05
728, 0, 7.29e-05
729, 1, 0.0036249
730, 1, 0.0013679
731, 1, 0.0040979
732, 0, 6.49e-05
733, 0, 4.19e-05
734, 1, 0.0033309
735, 1, 0.0041399
736, 0, 5.99e-05
737, 0, 4.39e-05
738, 0, 8.49e-05
739, 0, 3.99e-05
740, 0, 5.69e-05
741, 0, 8.09e-05
742, 0, 5.69e-05
743, 0, 4.19e-05
744, 0, 0.0005449
745, 1, 0.0023159
746, 0, 0.0002539
747, 0, 4.99e-05
748, 0, 9.59e-05
749, 1, 0.0026899
750, 0, 5.99e-05
751, 1, 0.0010919
752, 1, 0.0021879
753, 1, 0.0041729
754, 0, 9.79e-05
755, 1, 0.0018009
756, 1, 0.0033029
757, 0, 4.79e-05
758, 0, 7.99e-05
759, 0, 0.0002209
760, 0, 4.19e-05
761, 0, 5.09e-05
762, 1, 0.0009629
763, 1, 0.0030539
764, 0, 6.19e-05
765, 1, 0.0075889
766, 0, 0.0001669
767, 0, 0.0003649
768, 0, 0.0001289
769, 1, 0.0027569
770, 0, 0.0001249
771, 0, 3.99e-05
772, 0, 5.09e-05
773, 0, 0.0001619
774, 1, 0.0059219
775, 0, 4.49e-05
776, 1, 0.0037929
777, 1, 0.0067789
778, 0, 0.0001559
779, 0, 0.0012819
780, 0, 6.89e-05
781, 1, 0.0055799
782, 0, 0.0017559
783, 0, 7.99e-05
784, 0, 0.0028189
785, 0, 0.0001179
786, 0, 7.99e-05
787, 0, 0.0035369
788, 1, 0.0008769
789, 0, 0.0017649
790, 0, 0.0001999
791, 0, 4.39e-05
792, 0, 3.29e-05
793, 1, 0.0037599
794, 0, 3.49e-05
795, 0, 0.0039699
796, 0, 8.39e-05
797, 1, 0.0057549
798, 1, 0.0064889
799, 0, 4.69e-05
800, 0, 0.0002739
801, 0, 0.0001669
802, 0, 0.0032809
803, 0, 0.0001979
804, 0, 0.0001499
805, 0, 0.0001299
806, 0, 5.19e-05
807, 0, 0.0093239
808, 0, 5.39e-05
809, 0, 0.0035909
810, 0, 0.0001379
811, 0, 0.0011059
812, 0, 7.49e-05
813, 0, 0.0003249
814, 0, 0.0001449
815, 0, 0.0024049
816, 1, 0.0033729
817, 0, 0.0002989
818, 1, 0.0025489
819, 1, 0.0045739
820, 0, 6.99e-05
821, 0, 3.99e-05
822, 0, 4.79e-05
823, 0, 8.59e-05
824, 0, 4.89e-05
825, 1, 0.0049779
826, 0, 7.49e-05
827, 0, 6.09e-05
828, 0, 3.99e-05
829, 0, 0.0001189
830, 0, 3.99e-05
831, 0, 6.19e-05
832, 0, 0.0088789
833, 1, 0.0013599
834, 0, 9.19e-05
835, 0, 0.0001849
836, 0, 3.59e-05
837, 0, 5.19e-05
838, 0, 4.59e-05
839, 1, 0.0043239
840, 0, 5.79e-05
841, 0, 4.69e-05
842, 0, 0.0001379
843, 0, 0.0001049
844, 0, 4.69e-05
845, 0, 4.09e-05
846, 1, 0.0006159
847, 0, 6.89e-05
848, 0, 0.0003839
849, 0, 6.49e-05
850, 0, 0.0001759
851, 0, 0.0003199
852, 0, 7.39e-05
853, 0, 0.0001309
854, 0, 5.09e-05
855, 0, 4.99e-05
856, 0, 4.79e-05
857, 1, 0.0057899
858, 0, 0.0001009
859, 0, 0.0003929
860, 0, 0.0001199
861, 0, 4.19e-05
862, 0, 0.0009659
863, 1, 0.0048739
864, 0, 4.99e-05
865, 0, 4.59e-05
866, 0, 0.0028549
867, 0, 5.09e-05
868, 0, 3.49e-05
869, 0, 4.39e-05
870, 0, 5.49e-05
871, 0, 0.0010979
872, 0, 4.59e-05
873, 0, 4.49e-05
874, 1, 0.0035129
875, 0, 3.59e-05
876, 0, 0.0002129
877, 1, 0.0018329
878, 1, 0.0038779
879, 0, 5.19e-05
880, 0, 7.09e-05
881, 0, 3.39e-05
882, 1, 0.0030199
883, 0, 0.0027679
884, 0, 0.0001699
885, 0, 5.79e-05
886, 0, 6.79e-05
887, 0, 3.59e-05
888, 1, 0.0037789
889, 0, 8.99e-05
890, 0, 0.0005159
891, 0, 4.49e-05
892, 0, 4.09e-05
893, 0, 4.19e-05
894, 1, 0.0027119
895, 0, 0.0001109
896, 0, 4.49e-05
897, 0, 4.49e-05
898, 0, 6.39e-05
899, 0, 4.09e-05
900, 0, 4.29e-05
901, 1, 0.0015609
902, 0, 0.0003099
903, 0, 4.59e-05
904, 1, 0.0055809
905, 0, 8.69e-05
906, 0, 6.29e-05
907, 0, 7.29e-05
908, 1, 0.0020269
