Query, response, time
2986, 1, 0.00395292
2991, 0, 8.92e-06
2992, 0, 3.092e-05
2996, 1, 0.00238092
2997, 0, 0.00014092
2998, 0, 0.00737292
2999, 0, 9.92e-06
3003, 0, 0.0133209
3011, 0, 1.092e-05
3012, 0, 8.92e-06
3013, 1, 0.00390892
3015, 0, 0.00064692
3022, 0, 9.92e-06
3025, 1, 0.00224692
3027, 1, 0.00446892
3029, 0, 9.92e-06
3031, 0, 8.92e-06
3032, 0, 7.92e-06
3036, 0, 5.992e-05
3037, 0, 8.92e-06
3038, 1, 0.00027692
3043, 0, 0.00010292
3046, 0, 8.92e-06
3048, 0, 7.92e-06
3049, 1, 0.00239092
3050, 1, 0.00330992
3051, 1, 0.00225092
3057, 1, 0.00131492
3060, 0, 9.92e-06
3064, 0, 8.92e-06
3070, 0, 7.92e-06
3072, 0, 0.00011292
3076, 0, 8.92e-06
3083, 1, 0.00689292
3084, 1, 0.00055192
3085, 0, 6.392e-05
3088, 0, 8.92e-06
3089, 0, 7.92e-06
3090, 0, 0.0121909
3096, 1, 0.00237492
3097, 0, 1.092e-05
3098, 1, 0.00237592
3100, 0, 0.00023492
3105, 0, 9.92e-06
3107, 1, 0.00160292
3109, 1, 0.00278892
3118, 1, 0.00061392
3121, 0, 7.592e-05
3126, 1, 0.00171992
3128, 1, 0.00152592
3133, 0, 5.192e-05
3141, 1, 0.00070892
3145, 0, 0.00012692
3151, 0, 0.00011592
3156, 0, 0.00063192
3159, 0, 5.392e-05
3161, 1, 0.00191892
3166, 0, 7.992e-05
3167, 0, 0.00019992
3169, 1, 0.00195692
3174, 0, 1.092e-05
3177, 0, 9.92e-06
3178, 0, 9.92e-06
3179, 0, 8.92e-06
3184, 1, 0.00329792
3187, 0, 9.92e-06
3189, 0, 9.92e-06
3196, 0, 0.00028492
3198, 1, 0.00281292
3199, 0, 0.00014692
3200, 0, 9.92e-06
3207, 0, 8.92e-06
3209, 0, 1.492e-05
3216, 0, 1.392e-05
3219, 0, 0.0116649
3220, 0, 0.00013792
3222, 0, 0.0104249
3223, 0, 1.092e-05
3224, 1, 0.00097892
3227, 1, 0.00023092
3228, 1, 0.00047192
3229, 0, 1.092e-05
3236, 0, 8.92e-06
3237, 0, 8.92e-06
3238, 0, 6.992e-05
3239, 0, 8.92e-06
3246, 0, 8.92e-06
3248, 0, 0.00017292
3249, 0, 0.00011992
3250, 0, 0.0164159
