Query, response, time
377, 0, 0.00183594
378, 0, 8.94e-06
379, 0, 3.994e-05
380, 0, 0.00142794
381, 0, 6.494e-05
382, 0, 8.94e-06
383, 0, 8.94e-06
384, 0, 2.394e-05
385, 1, 0.00092894
386, 0, 8.94e-06
387, 1, 0.00105494
388, 0, 0.00014594
389, 0, 0.00812194
390, 0, 1.794e-05
391, 0, 2.994e-05
392, 0, 8.94e-06
393, 1, 0.00065694
394, 1, 0.00326894
395, 0, 9.94e-06
396, 0, 8.94e-06
397, 0, 8.94e-06
398, 1, 0.00028394
399, 0, 0.00718394
400, 1, 0.00081594
401, 0, 9.94e-06
402, 1, 0.00553094
403, 1, 0.00140494
404, 0, 9.94e-06
405, 0, 8.94e-06
406, 1, 0.00111294
407, 0, 8.94e-06
408, 0, 0.00016494
409, 0, 6.394e-05
410, 1, 0.00200094
411, 1, 0.00026994
412, 0, 8.94e-06
413, 0, 8.94e-06
414, 0, 7.94e-06
415, 1, 0.00337294
416, 1, 0.00058194
417, 1, 0.00191594
418, 0, 1.094e-05
419, 1, 0.00219394
420, 0, 6.794e-05
421, 0, 6.594e-05
422, 1, 0.00036994
423, 0, 8.94e-06
424, 0, 4.694e-05
425, 1, 0.00205894
426, 0, 0.00887794
427, 1, 0.00022594
428, 0, 5.694e-05
429, 0, 7.494e-05
430, 0, 4.994e-05
431, 0, 8.94e-06
432, 0, 7.94e-06
433, 1, 0.00245694
434, 1, 0.00107794
435, 1, 0.00283394
436, 0, 0.00026094
437, 0, 8.94e-06
438, 0, 8.94e-06
439, 1, 0.00249994
440, 0, 0.00011394
441, 0, 8.94e-06
442, 0, 8.94e-06
443, 0, 7.94e-06
444, 0, 4.194e-05
445, 0, 8.94e-06
446, 1, 0.00288494
447, 1, 0.00252694
448, 0, 1.094e-05
449, 1, 0.00035794
450, 0, 1.894e-05
451, 0, 8.694e-05
452, 0, 0.00895694
453, 0, 0.00045894
454, 1, 0.00104694
455, 1, 8.794e-05
456, 0, 2.494e-05
457, 0, 8.94e-06
458, 1, 0.00014194
459, 1, 0.00128794
460, 0, 8.94e-06
461, 0, 0.00936294
462, 1, 0.00127994
463, 0, 6.694e-05
464, 1, 0.00179294
465, 0, 8.94e-06
466, 0, 8.94e-06
467, 0, 5.594e-05
468, 1, 0.00135494
469, 0, 8.94e-06
470, 0, 8.94e-06
471, 1, 0.00182494
472, 1, 0.00522294
473, 0, 9.94e-06
474, 1, 0.00055094
475, 0, 9.94e-06
476, 1, 0.00296294
477, 0, 6.294e-05
478, 1, 0.00450294
479, 1, 0.00513194
480, 0, 1.094e-05
481, 1, 0.00197694
482, 0, 9.94e-06
483, 0, 3.494e-05
484, 1, 0.00146194
485, 1, 0.00148094
486, 0, 0.00976894
487, 0, 1.094e-05
488, 0, 9.94e-06
489, 0, 3.594e-05
490, 0, 0.00091994
491, 1, 0.00647494
492, 0, 0.00227194
493, 1, 0.00217994
494, 0, 1.294e-05
495, 0, 0.00019394
496, 1, 0.00492494
497, 0, 4.594e-05
498, 1, 0.00059094
499, 1, 0.00025094
500, 0, 9.94e-06
501, 0, 8.94e-06
502, 0, 9.294e-05
503, 0, 9.94e-06
504, 0, 0.0100789
505, 0, 3.294e-05
506, 0, 0.00098994
507, 0, 8.94e-06
508, 1, 0.00036994
509, 0, 8.94e-06
510, 0, 8.94e-06
511, 0, 3.294e-05
512, 0, 3.394e-05
513, 0, 7.94e-06
514, 1, 0.00132094
515, 1, 0.00384294
516, 1, 0.00172994
517, 0, 3.594e-05
518, 1, 0.00091194
519, 0, 0.00017194
520, 0, 8.94e-06
521, 1, 0.00053394
522, 0, 9.94e-06
523, 0, 1.494e-05
524, 0, 8.94e-06
525, 1, 0.00200794
526, 0, 1.194e-05
527, 1, 0.00186294
528, 0, 8.94e-06
529, 0, 2.394e-05
530, 0, 7.94e-06
531, 0, 0.00766894
532, 0, 1.194e-05
533, 0, 2.594e-05
534, 0, 8.94e-06
535, 1, 0.00231094
536, 0, 9.94e-06
537, 1, 0.00035194
538, 0, 8.94e-06
539, 1, 0.00189594
540, 0, 9.94e-06
541, 0, 8.94e-06
542, 0, 4.594e-05
543, 1, 0.00082994
544, 0, 5.294e-05
545, 0, 1.294e-05
546, 0, 0.00026994
547, 0, 1.294e-05
548, 1, 0.00047094
549, 0, 2.694e-05
550, 0, 0.00826694
551, 1, 0.00105394
552, 0, 9.94e-06
553, 0, 0.00855194
554, 0, 1.194e-05
555, 1, 0.00047494
556, 1, 0.00121094
557, 0, 8.94e-06
558, 1, 0.00135094
559, 0, 9.94e-06
560, 1, 0.00250194
561, 0, 9.94e-06
562, 0, 8.94e-06
563, 0, 8.94e-06
564, 1, 0.00075094
565, 1, 0.00051994
566, 0, 8.94e-06
567, 0, 8.94e-06
568, 0, 4.894e-05
569, 0, 0.00228594
570, 0, 9.94e-06
571, 0, 8.94e-06
572, 1, 0.00563094
573, 1, 0.00106894
574, 1, 0.00206094
575, 0, 2.594e-05
576, 0, 4.894e-05
577, 0, 7.94e-06
578, 0, 3.494e-05
579, 0, 7.94e-06
580, 0, 0.00026194
581, 0, 4.494e-05
582, 0, 8.94e-06
583, 1, 0.00171494
584, 0, 8.94e-06
585, 0, 6.394e-05
586, 0, 8.94e-06
587, 1, 0.00079394
588, 1, 0.00157894
589, 0, 3.694e-05
590, 0, 3.994e-05
591, 1, 0.00151894
592, 0, 9.94e-06
593, 0, 8.94e-06
594, 0, 2.794e-05
595, 0, 8.94e-06
596, 0, 1.894e-05
597, 1, 0.00103894
598, 0, 8.94e-06
599, 0, 8.94e-06
600, 0, 4.994e-05
601, 1, 0.00682194
602, 0, 9.94e-06
603, 0, 7.194e-05
604, 0, 8.94e-06
605, 1, 0.00113994
606, 1, 0.00077794
607, 1, 0.00078394
608, 1, 0.00125894
609, 1, 0.00112394
610, 0, 2.694e-05
611, 0, 8.94e-06
612, 0, 8.94e-06
613, 0, 2.894e-05
614, 0, 0.00050094
